method,sample_type,seed,training_accuracy,testing_accuracy,training_time,f1_score,roc_auc
DecisionTreeClassifier,random,0,0.8988149498632635,0.9490909090909091,0.0027415509975980967,0.9396551724137931,0.9852909424592465
DecisionTreeClassifier,random,1,0.8924339106654512,0.9527272727272728,0.0016298219852615148,0.9451476793248945,0.9558728273777395
DecisionTreeClassifier,random,2,0.9015496809480401,0.9563636363636364,0.0016449009999632835,0.9558823529411765,0.974147065056156
DecisionTreeClassifier,random,3,0.886964448495898,0.9527272727272728,0.0015760899987071753,0.9395348837209302,0.9833110814419226
DecisionTreeClassifier,random,4,0.8814949863263446,0.9781818181818182,0.0015962780162226409,0.9741379310344828,0.9906145190955318
DecisionTreeClassifier,random,5,0.9015496809480401,0.96,0.0015888340130914003,0.9568627450980393,0.9661098105979997
DecisionTreeClassifier,random,6,0.8979033728350045,0.96,0.0016212459886446595,0.9558232931726908,0.9842601470118248
DecisionTreeClassifier,random,7,0.8906107566089334,0.9236363636363636,0.0015867800102569163,0.9090909090909091,0.9789570485773018
DecisionTreeClassifier,random,8,0.8979033728350045,0.9636363636363636,0.001660519978031516,0.9565217391304348,0.9785605317641931
DecisionTreeClassifier,random,9,0.9033728350045579,0.9709090909090909,0.0015939139993861318,0.9682539682539683,0.9767750850340137
DecisionTreeClassifier,random,10,0.8896991795806746,0.9672727272727273,0.0017197220004163682,0.963265306122449,0.9899711168164314
DecisionTreeClassifier,random,11,0.894257064721969,0.9272727272727272,0.0015803979767952114,0.9137931034482759,0.9509448472863106
DecisionTreeClassifier,random,12,0.8979033728350045,0.9490909090909091,0.001643587980652228,0.9421487603305785,0.9690591397849462
DecisionTreeClassifier,random,13,0.8979033728350045,0.9636363636363636,0.0016050839913077652,0.9576271186440678,0.9716129032258064
DecisionTreeClassifier,random,14,0.9015496809480401,0.9745454545454545,0.0015882719890214503,0.9725490196078431,0.9879620752103974
DecisionTreeClassifier,random,15,0.8851412944393802,0.96,0.0016560009971726686,0.9581749049429658,0.9770343293070566
DecisionTreeClassifier,random,16,0.9061075660893345,0.9490909090909091,0.001603190990863368,0.9421487603305785,0.958838681979178
DecisionTreeClassifier,random,17,0.8915223336371924,0.96,0.0015693769964855164,0.9535864978902954,0.9812560856864654
DecisionTreeClassifier,random,18,0.8997265268915223,0.9381818181818182,0.0016072890139184892,0.9288702928870293,0.9717854086435601
DecisionTreeClassifier,random,19,0.9051959890610757,0.9672727272727273,0.001565229002153501,0.966542750929368,0.979503861208082
DecisionTreeClassifier,random,20,0.8988149498632635,0.9563636363636364,0.0016059359768405557,0.9504132231404959,0.9803584844907158
DecisionTreeClassifier,random,21,0.9051959890610757,0.9745454545454545,0.0015761599934194237,0.9707112970711297,0.9800439301403622
DecisionTreeClassifier,random,22,0.9033728350045579,0.9781818181818182,0.0015692170127294958,0.975609756097561,0.9697333333333334
DecisionTreeClassifier,random,23,0.8933454876937101,0.9490909090909091,0.0016123790119308978,0.946969696969697,0.9689657003291918
DecisionTreeClassifier,random,24,0.8933454876937101,0.9709090909090909,0.0015952659887261689,0.9682539682539683,0.9702514115265793
DecisionTreeClassifier,random,25,0.9042844120328167,0.9527272727272728,0.0015339799865614623,0.9486166007905138,0.9710770214125919
DecisionTreeClassifier,random,26,0.902461257976299,0.9818181818181818,0.0016389089869335294,0.9783549783549783,0.9836715966749435
DecisionTreeClassifier,random,27,0.9006381039197813,0.96,0.0017196120170410722,0.9519650655021834,0.9576284970722188
DecisionTreeClassifier,random,28,0.8979033728350045,0.9636363636363636,0.0016444899956695735,0.959349593495935,0.9864676936243046
DecisionTreeClassifier,random,29,0.8887876025524157,0.9672727272727273,0.0016619930102024227,0.9629629629629629,0.9779435440592466
DecisionTreeClassifier,random,30,0.8878760255241568,0.9309090909090909,0.001630693004699424,0.9333333333333333,0.9698189134808853
DecisionTreeClassifier,random,31,0.8915223336371924,0.9381818181818182,0.0017525949806440622,0.9276595744680851,0.9643474036489258
DecisionTreeClassifier,random,32,0.894257064721969,0.9563636363636364,0.0017474950000178069,0.9491525423728814,0.9648782589959061
DecisionTreeClassifier,random,33,0.8997265268915223,0.9818181818181818,0.0016217769880313426,0.9790794979079498,0.9856182795698925
DecisionTreeClassifier,random,34,0.902461257976299,0.9563636363636364,0.0017431560263503343,0.9523809523809523,0.9731611394557823
DecisionTreeClassifier,random,35,0.9006381039197813,0.9745454545454545,0.0016735649842303246,0.967741935483871,0.9769146005509642
DecisionTreeClassifier,random,36,0.886964448495898,0.9272727272727272,0.0016497390170115978,0.9152542372881356,0.9562594268476622
DecisionTreeClassifier,random,37,0.8997265268915223,0.96,0.0016376269923057407,0.9554655870445344,0.9772266666666667
DecisionTreeClassifier,random,38,0.8951686417502279,0.9672727272727273,0.001604543998837471,0.9649805447470817,0.9809814323607426
DecisionTreeClassifier,random,39,0.8951686417502279,0.9418181818181818,0.001618860987946391,0.937007874015748,0.9462385613960417
DecisionTreeClassifier,random,40,0.8814949863263446,0.9563636363636364,0.0015942740137688816,0.953125,0.9873246173469388
DecisionTreeClassifier,random,41,0.8887876025524157,0.9563636363636364,0.003532822011038661,0.9512195121951219,0.9658969993615663
DecisionTreeClassifier,random,42,0.8988149498632635,0.9745454545454545,0.001668695011176169,0.9718875502008032,0.9798095339433922
DecisionTreeClassifier,random,43,0.886052871467639,0.9636363636363636,0.0016672929923515767,0.9596774193548387,0.9664601580858793
DecisionTreeClassifier,random,44,0.8960802187784868,0.9563636363636364,0.0017315449949819595,0.952,0.9733195285122651
DecisionTreeClassifier,random,45,0.8988149498632635,0.9527272727272728,0.0016362439782824367,0.9395348837209302,0.975596041385515
DecisionTreeClassifier,random,46,0.9006381039197813,0.9854545454545455,0.001651814003707841,0.984251968503937,0.9913710450623202
DecisionTreeClassifier,random,47,0.9006381039197813,0.9818181818181818,0.0016879319737199694,0.9790794979079498,0.986774193548387
DecisionTreeClassifier,random,48,0.8979033728350045,0.9490909090909091,0.0016924609954003245,0.9444444444444444,0.9603642348943399
DecisionTreeClassifier,random,49,0.8915223336371924,0.9527272727272728,0.001572592998854816,0.9477911646586346,0.9718399999999999
DecisionTreeClassifier,random,50,0.8988149498632635,0.9854545454545455,0.0015751880127936602,0.9830508474576272,0.9991129032258066
DecisionTreeClassifier,random,51,0.8988149498632635,0.9454545454545454,0.0016274670197162777,0.9333333333333333,0.944320652173913
DecisionTreeClassifier,random,52,0.8933454876937101,0.9636363636363636,0.0015447799814864993,0.956140350877193,0.9720123070279607
DecisionTreeClassifier,random,53,0.8997265268915223,0.9781818181818182,0.0015453110099770129,0.976,0.98776
DecisionTreeClassifier,random,54,0.8997265268915223,0.9563636363636364,0.0015927120111882687,0.9491525423728814,0.9688275936521644
DecisionTreeClassifier,random,55,0.8960802187784868,0.9745454545454545,0.0015879230049904436,0.9696969696969697,0.9741847826086957
DecisionTreeClassifier,random,56,0.8896991795806746,0.9672727272727273,0.0016691159980837256,0.9596412556053812,0.9824167397020157
DecisionTreeClassifier,random,57,0.9006381039197813,0.9636363636363636,0.0016936130123212934,0.954954954954955,0.982351984385166
DecisionTreeClassifier,random,58,0.902461257976299,0.9672727272727273,0.0018626940145622939,0.9620253164556962,0.9809039000215471
DecisionTreeClassifier,random,59,0.8969917958067457,0.9454545454545454,0.0016149939910974354,0.9327354260089686,0.9697452229299364
DecisionTreeClassifier,random,60,0.902461257976299,0.9745454545454545,0.001653907005675137,0.9714285714285714,0.9841666666666667
DecisionTreeClassifier,random,61,0.9033728350045579,0.9672727272727273,0.0016531360161025077,0.9592760180995475,0.9801977493717907
DecisionTreeClassifier,random,62,0.8842297174111212,0.9345454545454546,0.0016418950108345598,0.9117647058823529,0.9860224089635854
DecisionTreeClassifier,random,63,0.910665451230629,0.9563636363636364,0.0016415640129707754,0.9478260869565217,0.9696264241893077
DecisionTreeClassifier,random,64,0.8906107566089334,0.9636363636363636,0.0017509319877717644,0.9553571428571429,0.9650000000000001
DecisionTreeClassifier,random,65,0.9079307201458523,0.9563636363636364,0.0016443890053778887,0.9504132231404959,0.9558587908566547
DecisionTreeClassifier,random,66,0.8951686417502279,0.9781818181818182,0.0016210250032600015,0.9770992366412213,0.9852519893899204
DecisionTreeClassifier,random,67,0.8988149498632635,0.9672727272727273,0.0016842549957800657,0.9623430962343096,0.9824462365591399
DecisionTreeClassifier,random,68,0.8915223336371924,0.9854545454545455,0.001649158977670595,0.984,0.9891733333333333
DecisionTreeClassifier,random,69,0.9006381039197813,0.9454545454545454,0.0017813390004448593,0.9377593360995851,0.9526940002146613
DecisionTreeClassifier,random,70,0.902461257976299,0.9527272727272728,0.001655661006225273,0.9469387755102041,0.9508196721311476
DecisionTreeClassifier,random,71,0.9015496809480401,0.9345454545454546,0.0016489480040036142,0.9296875,0.94328580549053
DecisionTreeClassifier,random,72,0.8796718322698268,0.9418181818181818,0.0016926400130614638,0.9365079365079365,0.9609333333333332
DecisionTreeClassifier,random,73,0.8933454876937101,0.9309090909090909,0.0016876709996722639,0.929368029739777,0.9548806366047745
DecisionTreeClassifier,random,74,0.902461257976299,0.9709090909090909,0.001616988010937348,0.968,0.9709704911047194
DecisionTreeClassifier,random,75,0.8997265268915223,0.9709090909090909,0.0016780240111984313,0.9669421487603306,0.9697796320068464
DecisionTreeClassifier,random,76,0.8969917958067457,0.9709090909090909,0.0016134899924509227,0.9705882352941176,0.9835501957050672
DecisionTreeClassifier,random,77,0.9051959890610757,0.9527272727272728,0.0016149729781318456,0.9469387755102041,0.9833280237867685
DecisionTreeClassifier,random,78,0.8933454876937101,0.9563636363636364,0.0016365040210075676,0.9464285714285714,0.9773129214104123
DecisionTreeClassifier,random,79,0.8851412944393802,0.9418181818181818,0.0016761300212237984,0.9432624113475178,0.9578788520597267
DecisionTreeClassifier,random,80,0.9051959890610757,0.9745454545454545,0.0016765299951657653,0.9723320158102767,0.9921259842519685
DecisionTreeClassifier,random,81,0.8924339106654512,0.9563636363636364,0.001716496015433222,0.952,0.9783333333333334
DecisionTreeClassifier,random,82,0.8906107566089334,0.9418181818181818,0.0020046930003445596,0.9298245614035088,0.9407124268054652
DecisionTreeClassifier,random,83,0.9006381039197813,0.9418181818181818,0.0016244599828496575,0.9393939393939394,0.9555432137945626
DecisionTreeClassifier,random,84,0.8951686417502279,0.9563636363636364,0.001789384987205267,0.9534883720930233,0.9849066666666666
DecisionTreeClassifier,random,85,0.9015496809480401,0.96,0.0016975710168480873,0.9581749049429658,0.9638694638694637
DecisionTreeClassifier,random,86,0.8951686417502279,0.96,0.0016690159973222762,0.9535864978902954,0.9757056668821374
DecisionTreeClassifier,random,87,0.8915223336371924,0.96,0.001678222994087264,0.959409594095941,0.9887265798666243
DecisionTreeClassifier,random,88,0.8933454876937101,0.96,0.001666420983383432,0.9506726457399103,0.9675757575757575
DecisionTreeClassifier,random,89,0.886052871467639,0.9709090909090909,0.0017282890039496124,0.9692307692307692,0.987523839796567
DecisionTreeClassifier,random,90,0.902461257976299,0.96,0.0017197529959958047,0.9539748953974896,0.964985994397759
DecisionTreeClassifier,random,91,0.8960802187784868,0.9527272727272728,0.001675388019066304,0.9456066945606695,0.98448
DecisionTreeClassifier,random,92,0.8915223336371924,0.9490909090909091,0.0016817899886518717,0.9385964912280702,0.9762174100409394
DecisionTreeClassifier,random,93,0.8979033728350045,0.9745454545454545,0.001638176996493712,0.9750889679715302,0.9773737694506192
DecisionTreeClassifier,random,94,0.8933454876937101,0.9709090909090909,0.0016069980047177523,0.9672131147540983,0.9742462980718014
