method,sample_type,seed,training_accuracy,testing_accuracy,training_time,f1_score,roc_auc
DecisionTreeClassifier,random,0,0.9963536918869644,0.7781818181818182,0.0032358810130972415,0.7426160337552743,0.7749109359818633
DecisionTreeClassifier,random,1,0.9981768459434822,0.8472727272727273,0.0028461100009735674,0.8235294117647058,0.8435711972363166
DecisionTreeClassifier,random,2,0.9972652689152234,0.8181818181818182,0.0033695080201141536,0.8106060606060606,0.8207247298156389
DecisionTreeClassifier,random,3,0.9963536918869644,0.7818181818181819,0.003072357998462394,0.7368421052631579,0.7834334668446818
DecisionTreeClassifier,random,4,0.9963536918869644,0.8,0.002942118007922545,0.7755102040816326,0.8003624364383859
DecisionTreeClassifier,random,5,0.9936189608021878,0.8072727272727273,0.0028643140103667974,0.8058608058608059,0.814987231325814
DecisionTreeClassifier,random,6,0.9963536918869644,0.7236363636363636,0.002833406993886456,0.6859504132231405,0.7196921274102481
DecisionTreeClassifier,random,7,0.9936189608021878,0.7963636363636364,0.003142678993754089,0.7606837606837606,0.7909769555339176
DecisionTreeClassifier,random,8,0.9963536918869644,0.7854545454545454,0.0027251369901932776,0.7551867219917012,0.7875667429443174
DecisionTreeClassifier,random,9,0.9981768459434822,0.7854545454545454,0.002903586981119588,0.7686274509803922,0.781781462585034
DecisionTreeClassifier,random,10,0.9963536918869644,0.8,0.0032818159961607307,0.7859922178988327,0.8014281129653402
DecisionTreeClassifier,random,11,0.9972652689152234,0.7927272727272727,0.0028329860069788992,0.7553648068669528,0.7951549110085695
DecisionTreeClassifier,random,12,0.9981768459434822,0.7890909090909091,0.0031832840177230537,0.7583333333333333,0.783279569892473
DecisionTreeClassifier,random,13,0.9981768459434822,0.8072727272727273,0.003825600986601785,0.7836734693877551,0.8051612903225808
DecisionTreeClassifier,random,14,0.9963536918869644,0.8036363636363636,0.0032699640141800046,0.7890625,0.80347821455204
DecisionTreeClassifier,random,15,0.9963536918869644,0.7854545454545454,0.0031650389719288796,0.7915194346289752,0.7890707777071412
DecisionTreeClassifier,random,16,0.9954421148587056,0.8327272727272728,0.004049264010973275,0.816,0.8340130943436727
DecisionTreeClassifier,random,17,0.9981768459434822,0.7672727272727272,0.002885663998313248,0.7398373983739838,0.7658227848101266
DecisionTreeClassifier,random,18,0.9963536918869644,0.8072727272727273,0.003087085991865024,0.7888446215139442,0.8123395378690629
DecisionTreeClassifier,random,19,0.9954421148587056,0.7818181818181819,0.002700100012589246,0.7744360902255639,0.7781127684333017
DecisionTreeClassifier,random,20,0.9981768459434822,0.7890909090909091,0.002862319990526885,0.7716535433070866,0.7933347644091446
DecisionTreeClassifier,random,21,0.9936189608021878,0.8036363636363636,0.0035258370044175535,0.7857142857142857,0.8093056894889104
DecisionTreeClassifier,random,22,0.9963536918869644,0.7636363636363637,0.002907913993112743,0.7450980392156863,0.7633333333333333
DecisionTreeClassifier,random,23,0.9972652689152234,0.8290909090909091,0.002793353021843359,0.8185328185328186,0.8268291387915473
DecisionTreeClassifier,random,24,0.9936189608021878,0.7563636363636363,0.002857521001715213,0.7392996108949417,0.7537019281985726
DecisionTreeClassifier,random,25,0.9990884229717412,0.8145454545454546,0.002666668005986139,0.803088803088803,0.8147970597635028
DecisionTreeClassifier,random,26,0.9927073837739289,0.7890909090909091,0.002791087987134233,0.7642276422764228,0.7919140667170463
DecisionTreeClassifier,random,27,0.9981768459434822,0.7781818181818182,0.0030344690021593124,0.7359307359307359,0.7735306874864456
DecisionTreeClassifier,random,28,0.9963536918869644,0.7745454545454545,0.0026476030179765075,0.7459016393442623,0.7669554985023534
DecisionTreeClassifier,random,29,0.9954421148587056,0.7927272727272727,0.0029638190171681345,0.7729083665338645,0.7949983900397123
DecisionTreeClassifier,random,30,0.9963536918869644,0.7818181818181819,0.0029910879966337234,0.7794117647058824,0.782960923435349
DecisionTreeClassifier,random,31,0.9981768459434822,0.8109090909090909,0.0027086370100732893,0.7833333333333333,0.807189895282306
DecisionTreeClassifier,random,32,0.9981768459434822,0.7345454545454545,0.002697174990316853,0.7020408163265306,0.7331394096099979
DecisionTreeClassifier,random,33,0.9945305378304466,0.8109090909090909,0.002664684987394139,0.7952755905511811,0.8138709677419356
DecisionTreeClassifier,random,34,0.9972652689152234,0.7781818181818182,0.0027699900092557073,0.7489711934156379,0.7718696853741497
DecisionTreeClassifier,random,35,0.9963536918869644,0.7636363636363637,0.002472118998412043,0.7085201793721974,0.7534986225895317
DecisionTreeClassifier,random,36,0.9972652689152234,0.7781818181818182,0.002686816005734727,0.7510204081632653,0.7786845507433742
DecisionTreeClassifier,random,37,0.9936189608021878,0.8109090909090909,0.002607759990496561,0.7796610169491526,0.8037866666666666
DecisionTreeClassifier,random,38,0.9981768459434822,0.8036363636363636,0.0027855490043293685,0.7857142857142857,0.8014588859416446
DecisionTreeClassifier,random,39,0.9945305378304466,0.7636363636363637,0.0034165850083809346,0.7368421052631579,0.7535911896148118
DecisionTreeClassifier,random,40,0.9963536918869644,0.7636363636363637,0.0027647399983834475,0.7470817120622568,0.7636054421768708
DecisionTreeClassifier,random,41,0.9963536918869644,0.8545454545454545,0.002792010986013338,0.84,0.8525750159608427
DecisionTreeClassifier,random,42,0.9954421148587056,0.8,0.004460855998331681,0.7859922178988327,0.8007022770802298
DecisionTreeClassifier,random,43,0.9963536918869644,0.8036363636363636,0.002979527023853734,0.775,0.7980132450331126
DecisionTreeClassifier,random,44,0.9990884229717412,0.8072727272727273,0.002772704989183694,0.7969348659003831,0.8058829775937135
DecisionTreeClassifier,random,45,0.9963536918869644,0.7490909090909091,0.003175579011440277,0.6729857819905213,0.7314439946018894
DecisionTreeClassifier,random,46,0.9981768459434822,0.8072727272727273,0.0030820060055702925,0.7818930041152263,0.8023330137424097
DecisionTreeClassifier,random,47,0.9963536918869644,0.7781818181818182,0.0026650560030248016,0.7569721115537849,0.7783602150537634
DecisionTreeClassifier,random,48,0.9954421148587056,0.8036363636363636,0.0027852080238517374,0.7954545454545454,0.8046883296166508
DecisionTreeClassifier,random,49,0.9963536918869644,0.7854545454545454,0.0027676149911712855,0.7591836734693878,0.78192
DecisionTreeClassifier,random,50,0.9945305378304466,0.7927272727272727,0.00277507898863405,0.7692307692307693,0.7899193548387096
DecisionTreeClassifier,random,51,0.9963536918869644,0.7745454545454545,0.0027052010118495673,0.7459016393442623,0.7742934782608696
DecisionTreeClassifier,random,52,0.9972652689152234,0.7563636363636363,0.0027832140040118247,0.7330677290836654,0.7564503940408076
DecisionTreeClassifier,random,53,0.9945305378304466,0.7963636363636364,0.0026580429985187948,0.7956204379562044,0.80032
DecisionTreeClassifier,random,54,0.9990884229717412,0.8145454545454546,0.003070214996114373,0.7848101265822784,0.8112652488394689
DecisionTreeClassifier,random,55,0.9954421148587056,0.76,0.002773548010736704,0.7272727272727273,0.7592663043478262
DecisionTreeClassifier,random,56,0.9945305378304466,0.7636363636363637,0.003001798002514988,0.7161572052401747,0.755422874671341
DecisionTreeClassifier,random,57,0.9972652689152234,0.7818181818181819,0.0031227909785229713,0.7478991596638656,0.7822598134894816
DecisionTreeClassifier,random,58,0.9936189608021878,0.7854545454545454,0.0036403989943210036,0.766798418972332,0.7877881921999569
DecisionTreeClassifier,random,59,0.9972652689152234,0.7927272727272727,0.0030980060109868646,0.7764705882352941,0.7979596243117781
DecisionTreeClassifier,random,60,0.9945305378304466,0.8327272727272728,0.0025837460125330836,0.8145161290322581,0.8311827956989248
DecisionTreeClassifier,random,61,0.9972652689152234,0.7709090909090909,0.002843927009962499,0.7174887892376681,0.7586856768272696
DecisionTreeClassifier,random,62,0.9981768459434822,0.8181818181818182,0.0027726650005206466,0.7747747747747747,0.8172829131652661
DecisionTreeClassifier,random,63,0.9972652689152234,0.7345454545454545,0.0027663630025926977,0.7020408163265306,0.7383326029798423
DecisionTreeClassifier,random,64,0.9972652689152234,0.7854545454545454,0.0025269309990108013,0.7445887445887446,0.7777989130434783
DecisionTreeClassifier,random,65,0.9954421148587056,0.8072727272727273,0.003039247007109225,0.7800829875518672,0.8012710959196753
DecisionTreeClassifier,random,66,0.9963536918869644,0.730909090909091,0.002905700996052474,0.7279411764705882,0.7324933687002653
DecisionTreeClassifier,random,67,0.9954421148587056,0.7527272727272727,0.002908444992499426,0.7213114754098361,0.7479569892473119
DecisionTreeClassifier,random,68,0.9972652689152234,0.7454545454545455,0.00332437502220273,0.7244094488188977,0.7446666666666667
DecisionTreeClassifier,random,69,0.9954421148587056,0.7745454545454545,0.0028164450195617974,0.7596899224806202,0.7835945046688847
