method,sample_type,seed,training_accuracy,testing_accuracy,training_time,f1_score,roc_auc
DecisionTreeClassifier,random,0,0.9425706472196901,0.96,0.0023165740130934864,0.9527896995708155,0.9782737773939328
DecisionTreeClassifier,random,1,0.9462169553327257,0.9781818181818182,0.0018169170070905238,0.9743589743589743,0.9882597430638022
DecisionTreeClassifier,random,2,0.9471285323609845,0.9527272727272728,0.0015872810035943985,0.9523809523809523,0.9646641237550329
DecisionTreeClassifier,random,3,0.9380127620783957,0.9672727272727273,0.0015895759861450642,0.9577464788732394,0.9793891855807744
DecisionTreeClassifier,random,4,0.9425706472196901,0.9927272727272727,0.0015996339789126068,0.9914529914529915,0.9945634534242129
DecisionTreeClassifier,random,5,0.9471285323609845,0.9636363636363636,0.0015547999937552959,0.9609375,0.9641945094701
DecisionTreeClassifier,random,6,0.9407474931631723,0.9781818181818182,0.0015619429759681225,0.976,0.9915841056780654
DecisionTreeClassifier,random,7,0.9334548769371012,0.9636363636363636,0.0015766610158607364,0.9568965517241379,0.9891539543438278
DecisionTreeClassifier,random,8,0.9371011850501367,0.9818181818181818,0.0015495890111196786,0.9779735682819384,0.9964857796665577
DecisionTreeClassifier,random,9,0.9307201458523245,0.9490909090909091,0.001688313001068309,0.9448818897637795,0.9770408163265306
DecisionTreeClassifier,random,10,0.9425706472196901,0.9781818181818182,0.0015795959916431457,0.9754098360655737,0.9864142062473255
DecisionTreeClassifier,random,11,0.9361896080218779,0.9490909090909091,0.001607118989340961,0.9391304347826087,0.9595418589321029
DecisionTreeClassifier,random,12,0.9453053783044667,0.9636363636363636,0.0015941540186759084,0.957983193277311,0.9734408602150537
DecisionTreeClassifier,random,13,0.9416590701914311,0.9709090909090909,0.001646814023843035,0.9655172413793104,0.9809408602150538
DecisionTreeClassifier,random,14,0.9471285323609845,0.9745454545454545,0.0016233990027103573,0.9725490196078431,0.9813571961222968
DecisionTreeClassifier,random,15,0.9407474931631723,0.9709090909090909,0.0016598690126556903,0.9694656488549618,0.9642403051493961
DecisionTreeClassifier,random,16,0.9489516864175023,0.96,0.0016608299920335412,0.9539748953974896,0.9484007727809382
DecisionTreeClassifier,random,17,0.9443938012762079,0.9745454545454545,0.0015932430105749518,0.9704641350210971,0.990884994049551
DecisionTreeClassifier,random,18,0.9434822242479489,0.9636363636363636,0.0015612119750585407,0.957983193277311,0.9750748823277707
DecisionTreeClassifier,random,19,0.9407474931631723,0.96,0.0015855380042921752,0.9588014981273408,0.9743996614831272
DecisionTreeClassifier,random,20,0.9453053783044667,0.9672727272727273,0.0015577349986415356,0.9617021276595744,0.9826660942363421
DecisionTreeClassifier,random,21,0.9571558796718322,0.9818181818181818,0.0015590469993185252,0.9794238683127572,0.9856155576984893
DecisionTreeClassifier,random,22,0.9407474931631723,0.9636363636363636,0.0015685950056649745,0.9590163934426229,0.97696
DecisionTreeClassifier,random,23,0.935278030993619,0.9709090909090909,0.0015730340091977268,0.9689922480620154,0.9931241371986832
DecisionTreeClassifier,random,24,0.9361896080218779,0.9672727272727273,0.0015744359989184886,0.963265306122449,0.990066048790881
DecisionTreeClassifier,random,25,0.9416590701914311,0.9818181818181818,0.0015657409967388958,0.9800796812749004,0.9969106210716949
DecisionTreeClassifier,random,26,0.9462169553327257,0.9745454545454545,0.0015582260093651712,0.9699570815450643,0.9878818957141315
DecisionTreeClassifier,random,27,0.9480401093892434,0.96,0.0015384489961434156,0.9519650655021834,0.9619930600737369
DecisionTreeClassifier,random,28,0.9380127620783957,0.96,0.0015193819999694824,0.9539748953974896,0.9815201112537442
DecisionTreeClassifier,random,29,0.9398359161349134,0.9672727272727273,0.0015818509855307639,0.9635627530364372,0.9719330256520339
DecisionTreeClassifier,random,30,0.9416590701914311,0.9527272727272728,0.0015432579966727644,0.9523809523809523,0.9589378375516255
DecisionTreeClassifier,random,31,0.9389243391066545,0.9527272727272728,0.0015985320205800235,0.944206008583691,0.9574112058728276
DecisionTreeClassifier,random,32,0.9398359161349134,0.9454545454545454,0.0015949649969115853,0.9356223175965666,0.9678409825468649
DecisionTreeClassifier,random,33,0.95077484047402,0.9745454545454545,0.0015258239873219281,0.9714285714285714,0.9850268817204301
DecisionTreeClassifier,random,34,0.9462169553327257,0.9563636363636364,0.0015184810035862029,0.9516129032258065,0.9684045493197279
DecisionTreeClassifier,random,35,0.9498632634457612,0.9818181818181818,0.0015126289799809456,0.9767441860465116,0.9818181818181817
DecisionTreeClassifier,random,36,0.9443938012762079,0.9381818181818182,0.00154400899191387,0.9300411522633745,0.9310762766645119
DecisionTreeClassifier,random,37,0.9380127620783957,0.9709090909090909,0.0015071689849719405,0.967479674796748,0.97048
DecisionTreeClassifier,random,38,0.9361896080218779,0.9745454545454545,0.0015179899928625673,0.9727626459143969,0.9908222811671088
DecisionTreeClassifier,random,39,0.9462169553327257,0.9672727272727273,0.0014897660003043711,0.963265306122449,0.9722547350500107
DecisionTreeClassifier,random,40,0.935278030993619,0.96,0.0015098240110091865,0.9568627450980393,0.9786086309523809
DecisionTreeClassifier,random,41,0.9380127620783957,0.9745454545454545,0.0015531160170212388,0.97165991902834,0.972813364545648
DecisionTreeClassifier,random,42,0.9407474931631723,0.9672727272727273,0.0015273269964382052,0.9635627530364372,0.9908757182379229
DecisionTreeClassifier,random,43,0.9325432999088423,0.9745454545454545,0.0015116579888854176,0.9718875502008032,0.9876361888485367
DecisionTreeClassifier,random,44,0.9407474931631723,0.9709090909090909,0.001592921995325014,0.9692307692307692,0.9940798555803334
DecisionTreeClassifier,random,45,0.9480401093892434,0.9781818181818182,0.0015294610057026148,0.9711538461538461,0.975061853351327
DecisionTreeClassifier,random,46,0.9389243391066545,0.9563636363636364,0.001535832998342812,0.9516129032258065,0.9735272184936614
DecisionTreeClassifier,random,47,0.9443938012762079,0.9563636363636364,0.001606036996236071,0.9491525423728814,0.9701075268817203
DecisionTreeClassifier,random,48,0.9498632634457612,0.9672727272727273,0.001534631010144949,0.9641434262948207,0.9714877349474356
