method,sample_type,seed,training_accuracy,testing_accuracy,training_time,f1_score,roc_auc
DecisionTreeClassifier,random,0,0.6207839562443026,0.8909090909090909,0.001724229019600898,0.8770491803278688,0.89941163769837
DecisionTreeClassifier,random,1,0.6244302643573382,0.8727272727272727,0.0012766389991156757,0.8627450980392157,0.8872665443160963
DecisionTreeClassifier,random,2,0.6280765724703737,0.8690909090909091,0.0009924339829012752,0.8512396694214877,0.9104153422335239
DecisionTreeClassifier,random,3,0.6326344576116681,0.8836363636363637,0.0009726869757287204,0.8584070796460177,0.903343346684468
DecisionTreeClassifier,random,4,0.6317228805834093,0.8981818181818182,0.001041556999552995,0.890625,0.9070377583035811
DecisionTreeClassifier,random,5,0.6162260711030082,0.8436363636363636,0.0009800620027817786,0.8185654008438819,0.8890455416045967
DecisionTreeClassifier,random,6,0.6417502278942571,0.9018181818181819,0.0009653340093791485,0.891566265060241,0.9050282305315862
DecisionTreeClassifier,random,7,0.6381039197812215,0.8872727272727273,0.0009959110175259411,0.869198312236287,0.8829654873958672
DecisionTreeClassifier,random,8,0.6381039197812215,0.8472727272727273,0.0009527700021862984,0.8384615384615385,0.9076768006973956
DecisionTreeClassifier,random,9,0.6125797629899726,0.8690909090909091,0.0009740410023368895,0.85,0.8906781462585035
DecisionTreeClassifier,random,10,0.6216955332725616,0.88,0.0009684899996500462,0.852017937219731,0.9194747539580659
DecisionTreeClassifier,random,11,0.6298997265268915,0.88,0.000967879022937268,0.8571428571428571,0.8964787958690398
DecisionTreeClassifier,random,12,0.6235186873290793,0.8909090909090909,0.0009619180054869503,0.8648648648648649,0.9074193548387097
DecisionTreeClassifier,random,13,0.6390154968094804,0.9054545454545454,0.0009671470033936203,0.8925619834710744,0.9006451612903226
DecisionTreeClassifier,random,14,0.6280765724703737,0.88,0.0009672479936853051,0.8630705394190872,0.9279855118781293
DecisionTreeClassifier,random,15,0.6444849589790337,0.8763636363636363,0.0010231830237898976,0.875,0.8541799109980929
DecisionTreeClassifier,random,16,0.6280765724703737,0.84,0.0009619769989512861,0.8307692307692308,0.8661318020822153
DecisionTreeClassifier,random,17,0.6189608021877848,0.7272727272727273,0.0009534819982945919,0.7524752475247525,0.7694741966893865
DecisionTreeClassifier,random,18,0.6271649954421149,0.8327272727272728,0.0009583199862390757,0.7982456140350878,0.8400727428326914
DecisionTreeClassifier,random,19,0.6381039197812215,0.8836363636363637,0.0009419410198461264,0.8881118881118881,0.8916481540251772
DecisionTreeClassifier,random,20,0.6326344576116681,0.9054545454545454,0.0009473699901718646,0.8968253968253969,0.9171138778576795
DecisionTreeClassifier,random,21,0.6545123062898814,0.8618181818181818,0.0009409379854332656,0.8429752066115702,0.8899871423979429
DecisionTreeClassifier,random,22,0.6536007292616226,0.9054545454545454,0.0009393049986101687,0.8992248062015504,0.8936266666666667
DecisionTreeClassifier,random,23,0.6408386508659982,0.8909090909090909,0.0009716359782032669,0.8854961832061069,0.9293830306891792
DecisionTreeClassifier,random,24,0.626253418413856,0.8909090909090909,0.0009416989923920482,0.875,0.9260147011824864
DecisionTreeClassifier,random,25,0.649954421148587,0.88,0.0009419099951628596,0.8833922261484098,0.8999680409076383
DecisionTreeClassifier,random,26,0.6189608021877848,0.8727272727272727,0.0010031849960796535,0.8387096774193549,0.9169275612652489
DecisionTreeClassifier,random,27,0.6381039197812215,0.8472727272727273,0.000991111999610439,0.7961165048543689,0.8712860550856646
DecisionTreeClassifier,random,28,0.6189608021877848,0.8690909090909091,0.0009289149893447757,0.8461538461538461,0.9115853658536586
DecisionTreeClassifier,random,29,0.6362807657247037,0.8690909090909091,0.0009366300073452294,0.8615384615384616,0.885478158205431
DecisionTreeClassifier,random,30,0.6362807657247037,0.84,0.0009488030045758933,0.8103448275862069,0.9335486603833527
DecisionTreeClassifier,random,31,0.6271649954421149,0.8945454545454545,0.0009335950016975403,0.8722466960352423,0.8877523480513873
DecisionTreeClassifier,random,32,0.6326344576116681,0.8654545454545455,0.0009297470096498728,0.8451882845188284,0.8449687567334626
DecisionTreeClassifier,random,33,0.6399270738377393,0.8909090909090909,0.0009292459872085601,0.8739495798319328,0.8851612903225807
DecisionTreeClassifier,random,34,0.6344576116681859,0.8690909090909091,0.0009311299945693463,0.8758620689655172,0.8843005952380952
DecisionTreeClassifier,random,35,0.6344576116681859,0.9272727272727272,0.0009374510264024138,0.9047619047619048,0.9512396694214875
DecisionTreeClassifier,random,36,0.6216955332725616,0.8836363636363637,0.0009337239898741245,0.8571428571428571,0.9173669467787114
DecisionTreeClassifier,random,37,0.6435733819507748,0.88,0.0009417789988219738,0.8583690987124464,0.8989866666666666
DecisionTreeClassifier,random,38,0.6381039197812215,0.8945454545454545,0.0009321109973825514,0.8796680497925311,0.8783554376657825
DecisionTreeClassifier,random,39,0.6381039197812215,0.8909090909090909,0.0009347459999844432,0.8837209302325582,0.9111779101936581
DecisionTreeClassifier,random,40,0.6408386508659982,0.8981818181818182,0.0009438739798497409,0.8955223880597015,0.9038584183673468
DecisionTreeClassifier,random,41,0.6381039197812215,0.9272727272727272,0.0009365799778606743,0.9236641221374046,0.9380453287933603
DecisionTreeClassifier,random,42,0.6353691886964449,0.8727272727272727,0.0009389439946971834,0.8638132295719845,0.9024792509044478
DecisionTreeClassifier,random,43,0.626253418413856,0.7745454545454545,0.0009327330044470727,0.7075471698113207,0.7141903439436018
