method,sample_type,seed,training_accuracy,testing_accuracy,training_time,f1_score,roc_auc
DecisionTreeClassifier,control (none),0,0.9170464904284412,0.9090909090909091,0.0019188360020052642,0.8927038626609443,0.9101802871639858
DecisionTreeClassifier,control (none),1,0.9134001823154057,0.8981818181818182,0.00102530702133663,0.875,0.9198423836769946
DecisionTreeClassifier,control (none),2,0.9134001823154057,0.9054545454545454,0.0009792500059120357,0.8992248062015504,0.9255138800593347
DecisionTreeClassifier,control (none),3,0.918869644484959,0.9090909090909091,0.0009740300010889769,0.8847926267281107,0.92456608811749
DecisionTreeClassifier,control (none),4,0.9152233363719234,0.9236363636363636,0.0009517279977444559,0.9113924050632911,0.9275127123228389
DecisionTreeClassifier,control (none),5,0.9197812215132178,0.9018181818181819,0.0009529899980407208,0.891566265060241,0.9072409023196424
DecisionTreeClassifier,control (none),6,0.9161349134001823,0.92,0.0010000089823734015,0.9112903225806451,0.9284648982635559
DecisionTreeClassifier,control (none),7,0.92616226071103,0.8690909090909091,0.0009508070070296526,0.8378378378378378,0.8860759493670886
DecisionTreeClassifier,control (none),8,0.9143117593436645,0.9272727272727272,0.0009581809863448143,0.9137931034482759,0.9319221967963387
DecisionTreeClassifier,control (none),9,0.9115770282588879,0.9090909090909091,0.0010174020135309547,0.8979591836734694,0.9270301870748299
DecisionTreeClassifier,control (none),10,0.9161349134001823,0.9054545454545454,0.0009580900077708066,0.8907563025210085,0.9288617886178863
DecisionTreeClassifier,control (none),11,0.9216043755697356,0.8945454545454545,0.0009526600188110024,0.8699551569506726,0.8972203911228301
DecisionTreeClassifier,control (none),12,0.9152233363719234,0.8945454545454545,0.0009542629995848984,0.8744588744588745,0.9149731182795697
DecisionTreeClassifier,control (none),13,0.9161349134001823,0.92,0.0009601639758329839,0.905982905982906,0.9334408602150537
DecisionTreeClassifier,control (none),14,0.9152233363719234,0.8981818181818182,0.000945636973483488,0.8833333333333333,0.9370672206242676
DecisionTreeClassifier,control (none),15,0.9170464904284412,0.9163636363636364,0.0009454970131628215,0.9132075471698113,0.926070141979233
DecisionTreeClassifier,control (none),16,0.9225159525979946,0.8945454545454545,0.0009430219943169504,0.8765957446808511,0.9183750134163358
DecisionTreeClassifier,control (none),17,0.9225159525979946,0.8909090909090909,0.000944483996136114,0.8717948717948718,0.9054960510656712
DecisionTreeClassifier,control (none),18,0.9225159525979946,0.8945454545454545,0.000927784014493227,0.8806584362139918,0.8975449293966623
DecisionTreeClassifier,control (none),19,0.9161349134001823,0.9090909090909091,0.0009598339966032654,0.9077490774907749,0.9291230297260129
DecisionTreeClassifier,control (none),20,0.9152233363719234,0.9163636363636364,0.0009440839930903167,0.9037656903765691,0.9350112697220136
DecisionTreeClassifier,control (none),21,0.9124886052871468,0.9018181818181819,0.0009339549869764596,0.8841201716738197,0.9269259616414872
DecisionTreeClassifier,control (none),22,0.918869644484959,0.9090909090909091,0.0009383830183651298,0.9011857707509882,0.9230399999999999
DecisionTreeClassifier,control (none),23,0.9161349134001823,0.9163636363636364,0.0009449560020584613,0.9068825910931174,0.931878517574599
DecisionTreeClassifier,control (none),24,0.918869644484959,0.9054545454545454,0.0009315199858974665,0.8951612903225806,0.9168264621284754
DecisionTreeClassifier,control (none),25,0.9134001823154057,0.9309090909090909,0.000931028975173831,0.9254901960784314,0.9405294556301267
DecisionTreeClassifier,control (none),26,0.9206927985414768,0.9018181818181819,0.0009213009907398373,0.8831168831168831,0.9186278743387672
DecisionTreeClassifier,control (none),27,0.9252506836827712,0.8836363636363637,0.0009157509775832295,0.8571428571428571,0.8905335068314899
DecisionTreeClassifier,control (none),28,0.9225159525979946,0.8945454545454545,0.0009217620245181024,0.8825910931174089,0.9065575524176295
DecisionTreeClassifier,control (none),29,0.918869644484959,0.9090909090909091,0.0009217520128004253,0.900398406374502,0.9211119459053343
DecisionTreeClassifier,control (none),30,0.8951686417502279,0.850909090909091,0.0009486430208198726,0.8326530612244898,0.9249973525362702
DecisionTreeClassifier,control (none),31,0.9206927985414768,0.9018181818181819,0.0009859720012173057,0.8810572687224669,0.9045125769189247
DecisionTreeClassifier,control (none),32,0.918869644484959,0.9090909090909091,0.0009236259793397039,0.8962655601659751,0.9185789700495582
DecisionTreeClassifier,control (none),33,0.9088422971741112,0.8872727272727273,0.0009474599792156368,0.8744939271255061,0.9137096774193549
DecisionTreeClassifier,control (none),34,0.9152233363719234,0.8981818181818182,0.0009477510175202042,0.8861788617886179,0.9310693027210885
DecisionTreeClassifier,control (none),35,0.8906107566089334,0.9127272727272727,0.0009339140087831765,0.8823529411764706,0.9422038567493113
DecisionTreeClassifier,control (none),36,0.9152233363719234,0.92,0.0009293860057368875,0.9051724137931034,0.9193331178625296
DecisionTreeClassifier,control (none),37,0.918869644484959,0.9090909090909091,0.0009232049924321473,0.900398406374502,0.9218666666666667
DecisionTreeClassifier,control (none),38,0.9161349134001823,0.9163636363636364,0.0010069409909192473,0.9098039215686274,0.9313262599469496
DecisionTreeClassifier,control (none),39,0.918869644484959,0.9090909090909091,0.0009859529964160174,0.8987854251012146,0.9218450734198765
DecisionTreeClassifier,control (none),40,0.9170464904284412,0.9054545454545454,0.000931068992940709,0.8968253968253969,0.9299798044217686
DecisionTreeClassifier,control (none),41,0.9115770282588879,0.9381818181818182,0.0009408669720869511,0.9317269076305221,0.9455203234730793
DecisionTreeClassifier,control (none),42,0.9252506836827712,0.88,0.0009341650002170354,0.8641975308641975,0.8905086188550755
DecisionTreeClassifier,control (none),43,0.9179580674567,0.8836363636363637,0.0009384530130773783,0.864406779661017,0.9218916898098697
DecisionTreeClassifier,control (none),44,0.9197812215132178,0.8981818181818182,0.0009288349829148501,0.8923076923076924,0.9088616332165234
DecisionTreeClassifier,control (none),45,0.9143117593436645,0.9018181818181819,0.0009261699742637575,0.8629441624365483,0.9076698155645525
DecisionTreeClassifier,control (none),46,0.9161349134001823,0.9163636363636364,0.0009337940136902034,0.9076305220883534,0.9226057313305634
DecisionTreeClassifier,control (none),47,0.9179580674567,0.9090909090909091,0.0009208400151692331,0.8927038626609443,0.9122311827956988
DecisionTreeClassifier,control (none),48,0.9179580674567,0.9090909090909091,0.0009418889821972698,0.8987854251012146,0.9256663480938728
DecisionTreeClassifier,control (none),49,0.9152233363719234,0.8981818181818182,0.0009382030111737549,0.8833333333333333,0.9116533333333334
DecisionTreeClassifier,control (none),50,0.9079307201458523,0.9272727272727272,0.0009308489970862865,0.9130434782608695,0.947983870967742
DecisionTreeClassifier,control (none),51,0.918869644484959,0.9090909090909091,0.0009337949741166085,0.8898678414096917,0.9245380434782609
DecisionTreeClassifier,control (none),52,0.9061075660893345,0.9345454545454546,0.0009243570093531162,0.9203539823008849,0.9438087012846811
DecisionTreeClassifier,control (none),53,0.910665451230629,0.8836363636363637,0.0009287050052080303,0.8709677419354839,0.9036533333333333
DecisionTreeClassifier,control (none),54,0.9170464904284412,0.9127272727272727,0.0009291650203522295,0.8983050847457628,0.9278041671164851
DecisionTreeClassifier,control (none),55,0.9134001823154057,0.9163636363636364,0.0009387239988427609,0.8968609865470852,0.9284239130434784
DecisionTreeClassifier,control (none),56,0.9079307201458523,0.9018181818181819,0.0009695109911262989,0.8695652173913043,0.8941170026292725
DecisionTreeClassifier,control (none),57,0.9179580674567,0.88,0.000935026997467503,0.847926267281106,0.910404467577532
DecisionTreeClassifier,control (none),58,0.9115770282588879,0.9127272727272727,0.0009430219943169504,0.8956521739130435,0.914242620124973
DecisionTreeClassifier,control (none),59,0.9197812215132178,0.8945454545454545,0.0009313500195275992,0.8776371308016878,0.9045125769189248
DecisionTreeClassifier,control (none),60,0.9088422971741112,0.9381818181818182,0.0009279139922000468,0.925764192139738,0.950994623655914
DecisionTreeClassifier,control (none),61,0.910665451230629,0.9090909090909091,0.0009434130042791367,0.8858447488584474,0.9315798098983941
DecisionTreeClassifier,control (none),62,0.9161349134001823,0.9163636363636364,0.0009373920038342476,0.8899521531100478,0.9349019607843136
DecisionTreeClassifier,control (none),63,0.9097538742023701,0.8872727272727273,0.000934506009798497,0.8634361233480177,0.9038124452234881
DecisionTreeClassifier,control (none),64,0.9161349134001823,0.9163636363636364,0.0009386739984620363,0.8949771689497716,0.9262771739130435
DecisionTreeClassifier,control (none),65,0.9179580674567,0.8945454545454545,0.0010861210175789893,0.8776371308016878,0.9227729117709891
DecisionTreeClassifier,control (none),66,0.9143117593436645,0.9272727272727272,0.0009799510007724166,0.9224806201550387,0.9372413793103449
DecisionTreeClassifier,control (none),67,0.9134001823154057,0.9018181818181819,0.001017241011140868,0.8810572687224669,0.9174193548387096
DecisionTreeClassifier,control (none),68,0.910665451230629,0.9163636363636364,0.0011371870059520006,0.9037656903765691,0.93832
DecisionTreeClassifier,control (none),69,0.9143117593436645,0.8981818181818182,0.0011807589908130467,0.8813559322033898,0.9325963292905441
DecisionTreeClassifier,control (none),70,0.918869644484959,0.8945454545454545,0.001066594006260857,0.8776371308016878,0.9018804243008679
DecisionTreeClassifier,control (none),71,0.9115770282588879,0.9381818181818182,0.0009971039835363626,0.932806324110672,0.9483666737603746
DecisionTreeClassifier,control (none),72,0.9061075660893345,0.9054545454545454,0.0009675079782027751,0.8951612903225806,0.9203466666666666
DecisionTreeClassifier,control (none),73,0.9216043755697356,0.8909090909090909,0.0010001799964811653,0.88,0.9107427055702918
DecisionTreeClassifier,control (none),74,0.9161349134001823,0.92,0.000965785002335906,0.9133858267716536,0.9326728454245232
DecisionTreeClassifier,control (none),75,0.9152233363719234,0.8945454545454545,0.0009795200021471828,0.8786610878661087,0.9267490372272142
DecisionTreeClassifier,control (none),76,0.9179580674567,0.9090909090909091,0.0009467289783060551,0.9084249084249084,0.9255527345816142
DecisionTreeClassifier,control (none),77,0.9134001823154057,0.9054545454545454,0.0009597940079402179,0.8925619834710744,0.9245778910481044
DecisionTreeClassifier,control (none),78,0.910665451230629,0.9163636363636364,0.0009508260118309408,0.8878048780487805,0.9575826240742789
DecisionTreeClassifier,control (none),79,0.9225159525979946,0.8872727272727273,0.0009422200091648847,0.8872727272727273,0.9049560521020861
DecisionTreeClassifier,control (none),80,0.9197812215132178,0.9054545454545454,0.0010020530025940388,0.8976377952755905,0.9144764843583741
DecisionTreeClassifier,control (none),81,0.9161349134001823,0.9127272727272727,0.003033440007129684,0.9008264462809917,0.929516129032258
DecisionTreeClassifier,control (none),82,0.9088422971741112,0.8872727272727273,0.0011761409987229854,0.8669527896995708,0.9103231403166342
DecisionTreeClassifier,control (none),83,0.9115770282588879,0.92,0.0010900780034717172,0.9153846153846154,0.9371363588278854
DecisionTreeClassifier,control (none),84,0.9170464904284412,0.9127272727272727,0.0010144160187337548,0.9024390243902439,0.9229866666666667
DecisionTreeClassifier,control (none),85,0.918869644484959,0.8909090909090909,0.0009730180026963353,0.88,0.9095677050222505
DecisionTreeClassifier,control (none),86,0.918869644484959,0.8981818181818182,0.0009692909952718765,0.8771929824561403,0.921945701357466
DecisionTreeClassifier,control (none),87,0.9161349134001823,0.9090909090909091,0.0010098569910041988,0.9034749034749034,0.924182280088917
DecisionTreeClassifier,control (none),88,0.9197812215132178,0.8945454545454545,0.0009639009949751198,0.8663594470046083,0.9413498622589531
DecisionTreeClassifier,control (none),89,0.9170464904284412,0.9163636363636364,0.000957969983574003,0.9098039215686274,0.9221233312142402
DecisionTreeClassifier,control (none),90,0.9152233363719234,0.9163636363636364,0.0009923939942382276,0.9004329004329005,0.9427117000646412
DecisionTreeClassifier,control (none),91,0.9179580674567,0.9090909090909091,0.0009661760122980922,0.8979591836734694,0.9286666666666666
DecisionTreeClassifier,control (none),92,0.9170464904284412,0.8836363636363637,0.0010194460046477616,0.8608695652173913,0.9153738418444299
DecisionTreeClassifier,control (none),93,0.9115770282588879,0.9127272727272727,0.0009502549946773797,0.9117647058823529,0.9350058219540596
DecisionTreeClassifier,control (none),94,0.8951686417502279,0.9236363636363636,0.0009400959825143218,0.9135802469135802,0.9465484180249282
DecisionTreeClassifier,control (none),95,0.9088422971741112,0.9236363636363636,0.0009792799828574061,0.9149797570850202,0.945498511904762
DecisionTreeClassifier,control (none),96,0.9206927985414768,0.8945454545454545,0.0009577490272931755,0.8765957446808511,0.9080266666666665
DecisionTreeClassifier,control (none),97,0.9216043755697356,0.8872727272727273,0.001009536994388327,0.8713692946058091,0.9127133197381132
DecisionTreeClassifier,control (none),98,0.9143117593436645,0.9018181818181819,0.0009466589835938066,0.8789237668161435,0.932608695652174
DecisionTreeClassifier,control (none),99,0.9124886052871468,0.9090909090909091,0.0009501050226390362,0.8917748917748918,0.9321225758062788
AdaBoostClassifier,control (none),0,1.0,0.9890909090909091,0.03438926598755643,0.9873417721518988,0.9998380654215697
AdaBoostClassifier,control (none),1,1.0,1.0,0.03258222999284044,1.0,1.0
AdaBoostClassifier,control (none),2,1.0,0.9890909090909091,0.03139511900371872,0.9887640449438202,0.9997880906971816
AdaBoostClassifier,control (none),3,1.0,0.9963636363636363,0.030147586978273466,0.9953488372093023,1.0
AdaBoostClassifier,control (none),4,1.0,0.9963636363636363,0.03019269200740382,0.9957446808510638,1.0
AdaBoostClassifier,control (none),5,1.0,0.9963636363636363,0.030299211997771636,0.996078431372549,0.9998935943817835
AdaBoostClassifier,control (none),6,1.0,1.0,0.02987181697972119,1.0,1.0
AdaBoostClassifier,control (none),7,1.0,0.9963636363636363,0.030230782984290272,0.9957446808510638,0.9999459050091961
AdaBoostClassifier,control (none),8,1.0,1.0,0.0338898979825899,1.0,1.0
AdaBoostClassifier,control (none),9,1.0,0.9927272727272727,0.03320139501010999,0.9921259842519685,0.999468537414966
