method,sample_type,seed,training_accuracy,testing_accuracy,training_time,f1_score,roc_auc
DecisionTreeClassifier,random,0,0.8094804010938924,0.9309090909090909,0.0027649650000967085,0.9236947791164659,0.9580319550901436
DecisionTreeClassifier,random,1,0.8030993618960802,0.9454545454545454,0.0016196620126720518,0.9356223175965666,0.9600291482241174
DecisionTreeClassifier,random,2,0.8085688240656336,0.9527272727272728,0.0015686049882788211,0.9498069498069498,0.9673129900402628
DecisionTreeClassifier,random,3,0.8140382862351869,0.96,0.001584065001225099,0.9483568075117371,0.9709612817089452
DecisionTreeClassifier,random,4,0.7948951686417502,0.9490909090909091,0.001582160999532789,0.940677966101695,0.9547495401925782
DecisionTreeClassifier,random,5,0.8185961713764813,0.9090909090909091,0.0015588359965477139,0.9042145593869731,0.9341881251330071
DecisionTreeClassifier,random,6,0.8094804010938924,0.96,0.001559177995659411,0.9575289575289575,0.9702780441035475
DecisionTreeClassifier,random,7,0.8021877848678214,0.9018181818181819,0.0015924799954518676,0.88,0.9506653683868874
DecisionTreeClassifier,random,8,0.8067456700091158,0.9527272727272728,0.0015664520033169538,0.9422222222222222,0.9700610221205187
DecisionTreeClassifier,random,9,0.8094804010938924,0.9490909090909091,0.0015730030136182904,0.944,0.9421768707482994
DecisionTreeClassifier,random,10,0.8122151321786691,0.9527272727272728,0.0015776919899508357,0.9473684210526315,0.9623983739837398
DecisionTreeClassifier,random,11,0.8113035551504102,0.9272727272727272,0.0016337390115950257,0.9090909090909091,0.9629751702922436
DecisionTreeClassifier,random,12,0.8003646308113036,0.9345454545454546,0.0016105040267575532,0.9256198347107438,0.9491397849462364
DecisionTreeClassifier,random,13,0.8167730173199635,0.9418181818181818,0.0015915499825496227,0.9338842975206612,0.9358064516129032
DecisionTreeClassifier,random,14,0.7994530537830447,0.9127272727272727,0.001585596997756511,0.9111111111111111,0.9534728880366463
DecisionTreeClassifier,random,15,0.8058340929808568,0.9127272727272727,0.0016181899991352111,0.9117647058823529,0.9200837041746133
