method,sample_type,seed,training_accuracy,testing_accuracy,training_time,f1_score,roc_auc
DecisionTreeClassifier,random,0,0.7502278942570647,0.9054545454545454,0.0018964810005854815,0.8859649122807017,0.9136348915038325
DecisionTreeClassifier,random,1,0.7566089334548769,0.8981818181818182,0.0010575159976724535,0.8803418803418803,0.9135269351182123
DecisionTreeClassifier,random,2,0.7538742023701003,0.88,0.000991011009318754,0.8685258964143426,0.9130642085187539
DecisionTreeClassifier,random,3,0.7556973564266181,0.9054545454545454,0.0010111689916811883,0.8807339449541285,0.9213395638629284
DecisionTreeClassifier,random,4,0.7484047402005469,0.9018181818181819,0.0009748699958436191,0.8744186046511628,0.889916693714162
DecisionTreeClassifier,random,5,0.7529626253418414,0.8872727272727273,0.0009834170050453395,0.8784313725490196,0.9108852947435625
DecisionTreeClassifier,random,6,0.7484047402005469,0.9054545454545454,0.0009681679948698729,0.8943089430894309,0.9410088420155535
DecisionTreeClassifier,random,7,0.7620783956244302,0.8618181818181818,0.000991412001894787,0.8303571428571429,0.8683327923834254
DecisionTreeClassifier,random,8,0.7502278942570647,0.8763636363636363,0.00097448899759911,0.8508771929824561,0.8956358287021903
DecisionTreeClassifier,random,9,0.7429352780309936,0.8836363636363637,0.0009843479783739895,0.865546218487395,0.9394929846938777
DecisionTreeClassifier,random,10,0.7347310847766636,0.8763636363636363,0.0009557240118738264,0.8468468468468469,0.9231653829696191
DecisionTreeClassifier,random,11,0.7429352780309936,0.8654545454545455,0.0009735380008351058,0.832579185520362,0.900241705119754
DecisionTreeClassifier,random,12,0.7657247037374658,0.88,0.0009619960037525743,0.8663967611336032,0.8725537634408602
DecisionTreeClassifier,random,13,0.7474931631722881,0.9127272727272727,0.0009646519902162254,0.8956521739130435,0.9364784946236558
DecisionTreeClassifier,random,14,0.731084776663628,0.8690909090909091,0.0009553740092087537,0.8434782608695652,0.9413284329391712
DecisionTreeClassifier,random,15,0.7538742023701003,0.8836363636363637,0.0010165089915972203,0.8840579710144928,0.9155276541640178
DecisionTreeClassifier,random,16,0.7538742023701003,0.8909090909090909,0.0009666759870015085,0.8780487804878049,0.927712783084684
DecisionTreeClassifier,random,17,0.7456700091157703,0.8581818181818182,0.000947508990066126,0.8421052631578947,0.8666558476685058
DecisionTreeClassifier,random,18,0.7575205104831358,0.8872727272727273,0.0009418679983355105,0.8734693877551021,0.8914473684210525
