method,sample_type,seed,training_accuracy,testing_accuracy,training_time,f1_score,roc_auc
DecisionTreeClassifier,random,0,0.568824065633546,0.6290909090909091,0.0016479900004924275,0.23880597014925373,0.8249487207168305
DecisionTreeClassifier,random,1,0.5907019143117593,0.8727272727272727,0.0013457700006256346,0.8559670781893004,0.8736370506315448
DecisionTreeClassifier,random,2,0.5907019143117593,0.8690909090909091,0.0013543200002459344,0.8512396694214877,0.9096471710108074
DecisionTreeClassifier,random,3,0.6080218778486782,0.8945454545454545,0.0013443300013022963,0.8557213930348259,0.9136070315976857
DecisionTreeClassifier,random,4,0.5998176845943483,0.6945454545454546,0.0013158000001567416,0.5,0.8344963756356161
DecisionTreeClassifier,random,5,0.5797629899726527,0.6945454545454546,0.0012930299999425188,0.7407407407407407,0.8103053841242818
DecisionTreeClassifier,random,6,0.5961713764813127,0.8436363636363636,0.0012915000006614719,0.8469750889679716,0.8421220837328219
DecisionTreeClassifier,random,7,0.5870556061987238,0.8145454545454546,0.0013252499993541278,0.7883817427385892,0.8645731905225577
DecisionTreeClassifier,random,8,0.5998176845943483,0.9127272727272727,0.0013008599999011494,0.8983050847457628,0.929089026915114
DecisionTreeClassifier,random,9,0.5679124886052871,0.8472727272727273,0.0012896099979116116,0.8292682926829268,0.8818558673469388
DecisionTreeClassifier,random,10,0.5907019143117593,0.8763636363636363,0.0013031099988438655,0.8468468468468469,0.8624037227214377
DecisionTreeClassifier,random,11,0.5834092980856882,0.8654545454545455,0.0013230000004114117,0.832579185520362,0.8758789277081961
DecisionTreeClassifier,random,12,0.5907019143117593,0.8290909090909091,0.0013605300009658094,0.7793427230046949,0.846720430107527
DecisionTreeClassifier,random,13,0.5815861440291704,0.8290909090909091,0.001389149998431094,0.7614213197969543,0.8225
DecisionTreeClassifier,random,14,0.5870556061987238,0.8763636363636363,0.0013261499989312142,0.8682170542635659,0.9103281133482475
DecisionTreeClassifier,random,15,0.5998176845943483,0.8763636363636363,0.0012765600004058797,0.875,0.8541799109980929
DecisionTreeClassifier,random,16,0.5879671832269827,0.8,0.0013347000021894928,0.8083623693379791,0.8203552645701406
DecisionTreeClassifier,random,17,0.5961713764813127,0.7272727272727273,0.0013186799988034181,0.7524752475247525,0.7491885751379422
DecisionTreeClassifier,random,18,0.5897903372835005,0.8254545454545454,0.001303200002439553,0.8235294117647058,0.8406878476679503
DecisionTreeClassifier,random,19,0.5970829535095715,0.9272727272727272,0.0013184999988880008,0.927007299270073,0.9419231989844493
DecisionTreeClassifier,random,20,0.5907019143117593,0.8618181818181818,0.0013561199994001072,0.8602941176470589,0.8688150692282924
DecisionTreeClassifier,random,21,0.6089334548769371,0.8581818181818182,0.0012314699997659773,0.8395061728395061,0.8798349941069323
DecisionTreeClassifier,random,22,0.6061987237921604,0.8909090909090909,0.0013131899977452122,0.8854961832061069,0.8842933333333333
DecisionTreeClassifier,random,23,0.5870556061987238,0.5927272727272728,0.0012693600001512095,0.6585365853658537,0.8033343952426464
DecisionTreeClassifier,random,24,0.577028258887876,0.6363636363636364,0.0012930299999425188,0.4318181818181818,0.8416160647704273
DecisionTreeClassifier,random,25,0.6116681859617138,0.7890909090909091,0.0012799800024367869,0.7898550724637681,0.8428944284648983
DecisionTreeClassifier,random,26,0.5742935278030994,0.8363636363636363,0.0013625100000353996,0.8327137546468402,0.8909910396199936
DecisionTreeClassifier,random,27,0.6025524156791249,0.7236363636363636,0.0013300199971126858,0.6237623762376238,0.8241704619388418
DecisionTreeClassifier,random,28,0.585232452142206,0.84,0.001326150002569193,0.8267716535433071,0.878262729995721
DecisionTreeClassifier,random,29,0.5952597994530537,0.8690909090909091,0.0012946499991812743,0.8571428571428571,0.8746645916067405
DecisionTreeClassifier,random,30,0.6007292616226071,0.8727272727272727,0.0013202999980421737,0.8559670781893004,0.8727628931483639
DecisionTreeClassifier,random,31,0.5925250683682771,0.8109090909090909,0.0012596400010806974,0.7678571428571429,0.8892637374500703
DecisionTreeClassifier,random,32,0.593436645396536,0.7454545454545455,0.001286459999391809,0.5930232558139535,0.7078754578754579
DecisionTreeClassifier,random,33,0.5815861440291704,0.8327272727272728,0.001295729998673778,0.8270676691729323,0.850752688172043
DecisionTreeClassifier,random,34,0.593436645396536,0.8654545454545455,0.001284210000449093,0.872852233676976,0.8811649659863945
DecisionTreeClassifier,random,35,0.5952597994530537,0.8581818181818182,0.0013338899989321362,0.8368200836820083,0.8832782369146005
DecisionTreeClassifier,random,36,0.6043755697356427,0.7963636363636364,0.0013700700001209043,0.8095238095238095,0.8186274509803921
DecisionTreeClassifier,random,37,0.6061987237921604,0.9127272727272727,0.0014231700006348547,0.8991596638655462,0.94256
DecisionTreeClassifier,random,38,0.5943482224247949,0.8945454545454545,0.001324620003288146,0.8796680497925311,0.8783554376657825
DecisionTreeClassifier,random,39,0.5989061075660893,0.8909090909090909,0.0013219199972809292,0.8837209302325582,0.9111779101936581
DecisionTreeClassifier,random,40,0.5843208751139471,0.8436363636363636,0.0012823199976992328,0.8542372881355932,0.8444143282312925
DecisionTreeClassifier,random,41,0.5806745670009116,0.8618181818181818,0.0012716099990939256,0.8652482269503546,0.8748137901681209
DecisionTreeClassifier,random,42,0.5952597994530537,0.8618181818181818,0.0012752099974022713,0.8442622950819673,0.8678974249840392
DecisionTreeClassifier,random,43,0.6034639927073838,0.7527272727272727,0.0013175099993532058,0.6909090909090909,0.7087694936979277
DecisionTreeClassifier,random,44,0.593436645396536,0.9163636363636364,0.0014703300003020559,0.9125475285171103,0.9296219602845917
DecisionTreeClassifier,random,45,0.5925250683682771,0.7854545454545454,0.0012295800006540958,0.766798418972332,0.8271479982006298
DecisionTreeClassifier,random,46,0.5870556061987238,0.8472727272727273,0.001263239999389043,0.8073394495412844,0.8418291253861724
DecisionTreeClassifier,random,47,0.5961713764813127,0.8472727272727273,0.00124901999879512,0.8264462809917356,0.840483870967742
DecisionTreeClassifier,random,48,0.6144029170464904,0.8581818181818182,0.0012595500011229888,0.8381742738589212,0.8452798131039609
DecisionTreeClassifier,random,49,0.5925250683682771,0.8363636363636363,0.0012331800026004203,0.8068669527896996,0.8962933333333334
DecisionTreeClassifier,random,50,0.6052871467639015,0.8472727272727273,0.0012376800004858524,0.8478260869565217,0.8640322580645161
DecisionTreeClassifier,random,51,0.5888787602552416,0.8290909090909091,0.0012626099996850826,0.7707317073170732,0.8827445652173914
DecisionTreeClassifier,random,52,0.593436645396536,0.8472727272727273,0.0012266100020497106,0.8384615384615385,0.8601425024290188
DecisionTreeClassifier,random,53,0.6025524156791249,0.8618181818181818,0.0012591000013344456,0.8303571428571429,0.8769066666666666
DecisionTreeClassifier,random,54,0.593436645396536,0.88,0.0013050899979134556,0.8663967611336032,0.8811130303357444
DecisionTreeClassifier,random,55,0.568824065633546,0.7163636363636363,0.0012508200015872717,0.5357142857142857,0.8574456521739131
DecisionTreeClassifier,random,56,0.5897903372835005,0.7527272727272727,0.0012763800004904624,0.6,0.7750054776511832
DecisionTreeClassifier,random,57,0.5797629899726527,0.8363636363636363,0.0012654899983317591,0.8262548262548263,0.8626382563435264
DecisionTreeClassifier,random,58,0.5834092980856882,0.8363636363636363,0.0012913200007460546,0.8051948051948052,0.8404438698556346
DecisionTreeClassifier,random,59,0.5861440291704649,0.8763636363636363,0.0012584699979925063,0.8411214953271028,0.8326406131922702
DecisionTreeClassifier,random,60,0.5943482224247949,0.8727272727272727,0.001262519999727374,0.8444444444444444,0.8991935483870966
DecisionTreeClassifier,random,61,0.5943482224247949,0.8,0.001273499998205807,0.7441860465116279,0.7958319676608763
DecisionTreeClassifier,random,62,0.5834092980856882,0.850909090909091,0.0013467600001604296,0.8326530612244898,0.8661344537815127
DecisionTreeClassifier,random,63,0.5679124886052871,0.7381818181818182,0.0013868099995306693,0.7551020408163265,0.8065841367221736
DecisionTreeClassifier,random,64,0.5897903372835005,0.7745454545454545,0.001373850001982646,0.7769784172661871,0.7883695652173913
DecisionTreeClassifier,random,65,0.5824977210574294,0.7927272727272727,0.0012863699994341005,0.8013937282229965,0.8453588976714376
DecisionTreeClassifier,random,66,0.5624430264357339,0.76,0.001338930000201799,0.7962962962962963,0.8037135278514589
DecisionTreeClassifier,random,67,0.5998176845943483,0.8727272727272727,0.0013651199988089502,0.8372093023255814,0.884489247311828
DecisionTreeClassifier,random,68,0.5888787602552416,0.7163636363636363,0.0014409900031751022,0.7483870967741936,0.70712
DecisionTreeClassifier,random,69,0.601640838650866,0.84,0.0012911400008306373,0.8253968253968254,0.8369378555328969
DecisionTreeClassifier,random,70,0.6007292616226071,0.8945454545454545,0.0012808800020138733,0.8776371308016878,0.9133183327975999
DecisionTreeClassifier,random,71,0.5742935278030994,0.7636363636363637,0.0013105800026096404,0.6919431279620853,0.8314801021493935
