method,sample_type,seed,training_accuracy,testing_accuracy,training_time,f1_score,roc_auc
DecisionTreeClassifier,random,0,0.8568824065633546,0.9490909090909091,0.002667660010047257,0.9426229508196722,0.9698261902191515
DecisionTreeClassifier,random,1,0.845031905195989,0.9490909090909091,0.00146998799755238,0.9416666666666667,0.9568444348483214
DecisionTreeClassifier,random,2,0.8505013673655424,0.9563636363636364,0.0014641279994975775,0.9548872180451128,0.9911792752701843
DecisionTreeClassifier,random,3,0.8523245214220602,0.9527272727272728,0.0016458109894301742,0.9389671361502347,0.975522919448153
DecisionTreeClassifier,random,4,0.8350045578851413,0.9418181818181818,0.002257531974464655,0.9333333333333333,0.9707346099751162
DecisionTreeClassifier,random,5,0.8477666362807658,0.9672727272727273,0.0015479460125789046,0.963855421686747,0.9840657586720579
DecisionTreeClassifier,random,6,0.8669097538742023,0.9818181818181818,0.0015373250062111765,0.9800796812749004,0.9894534995206136
DecisionTreeClassifier,random,7,0.845031905195989,0.9381818181818182,0.0015713909815531224,0.9264069264069265,0.965379205885535
DecisionTreeClassifier,random,8,0.8568824065633546,0.9527272727272728,0.0015685159887652844,0.9437229437229437,0.9667919799498746
DecisionTreeClassifier,random,9,0.8568824065633546,0.9345454545454546,0.0015847559843678027,0.9296875,0.9626913265306122
DecisionTreeClassifier,random,10,0.854147675478578,0.9563636363636364,0.0015614820003975183,0.9504132231404959,0.9467800599058623
DecisionTreeClassifier,random,11,0.8550592525068368,0.9345454545454546,0.001547335006762296,0.9203539823008849,0.9408646451329379
DecisionTreeClassifier,random,12,0.8432087511394712,0.9163636363636364,0.0015590760158374906,0.9090909090909091,0.9513709677419355
DecisionTreeClassifier,random,13,0.845031905195989,0.96,0.0015476660046260804,0.9531914893617022,0.9593548387096774
DecisionTreeClassifier,random,14,0.8422971741112124,0.9309090909090909,0.0015969990054145455,0.9288389513108615,0.9702247789496111
DecisionTreeClassifier,random,15,0.845031905195989,0.96,0.001693402009550482,0.9584905660377359,0.9551546937910573
DecisionTreeClassifier,random,16,0.8550592525068368,0.9381818181818182,0.001564378006150946,0.9282700421940928,0.9390093377696686
DecisionTreeClassifier,random,17,0.8441203281677302,0.9272727272727272,0.001540433004265651,0.9122807017543859,0.9622957914097154
DecisionTreeClassifier,random,18,0.8477666362807658,0.9272727272727272,0.0015343510021921247,0.9180327868852459,0.9430091998288405
DecisionTreeClassifier,random,19,0.8495897903372835,0.9345454545454546,0.001537435979116708,0.935251798561151,0.951232412990585
DecisionTreeClassifier,random,20,0.8614402917046491,0.96,0.0015385290025733411,0.9547325102880658,0.9562627455189437
DecisionTreeClassifier,random,21,0.8432087511394712,0.92,0.001599313982296735,0.9105691056910569,0.9510607521697203
DecisionTreeClassifier,random,22,0.8486782133090246,0.9418181818181818,0.0015542379987891763,0.9327731092436975,0.9448799999999999
DecisionTreeClassifier,random,23,0.8441203281677302,0.9636363636363636,0.0015280990046449006,0.9612403100775194,0.9720186896039077
DecisionTreeClassifier,random,24,0.8495897903372835,0.9418181818181818,0.0015164169890340418,0.9354838709677419,0.9639927559390646
DecisionTreeClassifier,random,25,0.8514129443938013,0.9963636363636363,0.0015357320080511272,0.9960159362549801,0.9995206136145733
DecisionTreeClassifier,random,26,0.8650865998176845,0.9745454545454545,0.0015771320031490177,0.9704641350210971,0.9746572384756558
DecisionTreeClassifier,random,27,0.8568824065633546,0.9381818181818182,0.0015219869965221733,0.9251101321585903,0.9554055519410106
DecisionTreeClassifier,random,28,0.8386508659981768,0.9381818181818182,0.0015432880027219653,0.9264069264069265,0.9659552845528456
DecisionTreeClassifier,random,29,0.8441203281677302,0.96,0.0014950369950383902,0.9551020408163265,0.959750992808844
DecisionTreeClassifier,random,30,0.854147675478578,0.9563636363636364,0.0015164460055530071,0.9565217391304348,0.965397649052208
DecisionTreeClassifier,random,31,0.845031905195989,0.9309090909090909,0.0015202839858829975,0.9177489177489178,0.9441865486343517
DecisionTreeClassifier,random,32,0.8486782133090246,0.9672727272727273,0.0014947040181141347,0.961038961038961,0.9874757595345831
DecisionTreeClassifier,random,33,0.8523245214220602,0.9527272727272728,0.001719772000797093,0.946058091286307,0.9597043010752688
DecisionTreeClassifier,random,34,0.8495897903372835,0.96,0.0015368550084531307,0.9558232931726908,0.9728954081632653
DecisionTreeClassifier,random,35,0.8514129443938013,0.96,0.0015551789838355035,0.9488372093023256,0.9618181818181818
DecisionTreeClassifier,random,36,0.8386508659981768,0.9381818181818182,0.0015021889994386584,0.9282700421940928,0.9662249515190692
DecisionTreeClassifier,random,37,0.8596171376481313,0.9563636363636364,0.0015146229998208582,0.9508196721311475,0.9283999999999999
DecisionTreeClassifier,random,38,0.8441203281677302,0.96,0.0015011070063337684,0.9584905660377359,0.9771618037135279
DecisionTreeClassifier,random,39,0.8441203281677302,0.9527272727272728,0.001482391991885379,0.9494163424124513,0.9605235156416259
DecisionTreeClassifier,random,40,0.8413855970829535,0.9490909090909091,0.001496177981607616,0.9453125,0.9857302295918368
DecisionTreeClassifier,random,41,0.8514129443938013,0.9636363636363636,0.0014783049991820008,0.96,0.9611353479463717
DecisionTreeClassifier,random,42,0.8596171376481313,0.9709090909090909,0.0014843950048089027,0.96875,0.9822834645669292
DecisionTreeClassifier,random,43,0.854147675478578,0.96,0.0014765410160180181,0.9547325102880658,0.9593302713095493
DecisionTreeClassifier,random,44,0.8550592525068368,0.9490909090909091,0.0014923010021448135,0.9465648854961832,0.9337368588722522
DecisionTreeClassifier,random,45,0.8468550592525068,0.8945454545454545,0.0015001659921836108,0.8711111111111111,0.9168072424651372
DecisionTreeClassifier,random,46,0.854147675478578,0.9527272727272728,0.001480637991335243,0.9473684210526315,0.9776552679237243
DecisionTreeClassifier,random,47,0.853236098450319,0.9454545454545454,0.0014859689981676638,0.9372384937238494,0.9710483870967742
DecisionTreeClassifier,random,48,0.8623518687329079,0.9345454545454546,0.001497410994488746,0.9302325581395349,0.9322236381013062
DecisionTreeClassifier,random,49,0.845031905195989,0.9309090909090909,0.0014930719917174429,0.9254901960784314,0.97056
DecisionTreeClassifier,random,50,0.8568824065633546,0.9563636363636364,0.00147338499664329,0.9495798319327731,0.9518548387096775
DecisionTreeClassifier,random,51,0.8550592525068368,0.9454545454545454,0.0015445799799636006,0.9356223175965666,0.9304347826086955
DecisionTreeClassifier,random,52,0.854147675478578,0.9709090909090909,0.0014836439804639667,0.9652173913043478,0.9609467775018892
DecisionTreeClassifier,random,53,0.845031905195989,0.9709090909090909,0.0015808289754204452,0.968503937007874,0.9888266666666666
DecisionTreeClassifier,random,54,0.8495897903372835,0.9636363636363636,0.0016521940124221146,0.9583333333333334,0.9735776746194539
DecisionTreeClassifier,random,55,0.8495897903372835,0.9745454545454545,0.0015898660058155656,0.9696969696969697,0.9742119565217391
DecisionTreeClassifier,random,56,0.8605287146763901,0.9490909090909091,0.0016554900212213397,0.9375,0.9654907975460122
DecisionTreeClassifier,random,57,0.853236098450319,0.9454545454545454,0.0015666020044591278,0.9333333333333333,0.9445348080676642
DecisionTreeClassifier,random,58,0.8596171376481313,0.9527272727272728,0.001633087988011539,0.9427312775330396,0.9443815987933635
DecisionTreeClassifier,random,59,0.845943482224248,0.9709090909090909,0.0016387479845434427,0.9652173913043478,0.9902569361977761
DecisionTreeClassifier,random,60,0.8505013673655424,0.9745454545454545,0.0015372969792224467,0.9704641350210971,0.9701881720430108
DecisionTreeClassifier,random,61,0.8477666362807658,0.9490909090909091,0.0015721829840913415,0.9369369369369369,0.9633180378018136
DecisionTreeClassifier,random,62,0.8432087511394712,0.9090909090909091,0.0015310730086639524,0.8792270531400966,0.9771148459383753
DecisionTreeClassifier,random,63,0.8577939835916135,0.9345454545454546,0.0015664920210838318,0.9224137931034483,0.9467298422436459
DecisionTreeClassifier,random,64,0.853236098450319,0.96,0.00360004001413472,0.9511111111111111,0.9595108695652174
DecisionTreeClassifier,random,65,0.845943482224248,0.9418181818181818,0.0017822999798227102,0.9344262295081968,0.9328402050843837
DecisionTreeClassifier,random,66,0.845943482224248,0.9418181818181818,0.001573263987665996,0.9344262295081968,0.9952785145888594
DecisionTreeClassifier,random,67,0.8559708295350957,0.9781818181818182,0.001843798003392294,0.9754098360655737,0.9870430107526883
DecisionTreeClassifier,random,68,0.8568824065633546,0.9454545454545454,0.0015747969737276435,0.9377593360995851,0.9879199999999999
DecisionTreeClassifier,random,69,0.8432087511394712,0.9418181818181818,0.0018451900104992092,0.9344262295081968,0.9484544381238595
DecisionTreeClassifier,random,70,0.8550592525068368,0.9527272727272728,0.0015415950038004667,0.9469387755102041,0.9350691096110574
