method,sample_type,seed,training_accuracy,testing_accuracy,training_time,f1_score,roc_auc
DecisionTreeClassifier,random,0,0.568824065633546,0.6290909090909091,0.0012160849873907864,0.23880597014925373,0.8249487207168305
DecisionTreeClassifier,random,1,0.5907019143117593,0.8727272727272727,0.0030499900167342275,0.8559670781893004,0.8736370506315448
DecisionTreeClassifier,random,2,0.5907019143117593,0.8690909090909091,0.0010986750130541623,0.8512396694214877,0.9096471710108074
DecisionTreeClassifier,random,3,0.6080218778486782,0.8945454545454545,0.0010677460231818259,0.8557213930348259,0.9136070315976857
DecisionTreeClassifier,random,4,0.5998176845943483,0.6945454545454546,0.0011023109836969525,0.5,0.8344963756356161
DecisionTreeClassifier,random,5,0.5797629899726527,0.6945454545454546,0.0009772969933692366,0.7407407407407407,0.8103053841242818
DecisionTreeClassifier,random,6,0.5961713764813127,0.8436363636363636,0.0009670669969636947,0.8469750889679716,0.8421220837328219
DecisionTreeClassifier,random,7,0.5870556061987238,0.8145454545454546,0.0009916230046655983,0.7883817427385892,0.8645731905225577
DecisionTreeClassifier,random,8,0.5998176845943483,0.9127272727272727,0.0009786589944269508,0.8983050847457628,0.929089026915114
DecisionTreeClassifier,random,9,0.5679124886052871,0.8472727272727273,0.0009700420196168125,0.8292682926829268,0.8818558673469388
DecisionTreeClassifier,random,10,0.5907019143117593,0.8763636363636363,0.0009823460131883621,0.8468468468468469,0.8624037227214377
DecisionTreeClassifier,random,11,0.5834092980856882,0.8654545454545455,0.0009785380098037422,0.832579185520362,0.8758789277081961
DecisionTreeClassifier,random,12,0.5907019143117593,0.8290909090909091,0.0009684899996500462,0.7793427230046949,0.846720430107527
DecisionTreeClassifier,random,13,0.5815861440291704,0.8290909090909091,0.0009642710210755467,0.7614213197969543,0.8225
DecisionTreeClassifier,random,14,0.5870556061987238,0.8763636363636363,0.0009617469913791865,0.8682170542635659,0.9103281133482475
DecisionTreeClassifier,random,15,0.5998176845943483,0.8763636363636363,0.0010419779864605516,0.875,0.8541799109980929
DecisionTreeClassifier,random,16,0.5879671832269827,0.8,0.0009632000001147389,0.8083623693379791,0.8203552645701406
DecisionTreeClassifier,random,17,0.5961713764813127,0.7272727272727273,0.0009625189995858818,0.7524752475247525,0.7491885751379422
